label,pattern,attr,level
plant_taxon,calonitophyllum,lower,genus species
plant_taxon,calonyction,lower,species
plant_taxon,caloosiense,lower,species
plant_taxon,caloosiensis,lower,species
plant_taxon,calophaca,lower,genus species
plant_taxon,calophanes,lower,species
plant_taxon,calophylla,lower,species subspecies variety
plant_taxon,calophyllaceae,lower,family
plant_taxon,calophylloidea,lower,species
plant_taxon,calophylloides,lower,species
plant_taxon,calophyllum,lower,genus species variety
plant_taxon,calophyllus,lower,species
plant_taxon,caloplectus,lower,species
plant_taxon,calopogon,lower,genus species variety
plant_taxon,calopogonium,lower,genus species
plant_taxon,caloporuum,lower,variety
plant_taxon,calorubra,lower,species subspecies variety
plant_taxon,calosacme,lower,species
plant_taxon,calosiphonia,lower,genus species
plant_taxon,calosiphoniaceae,lower,family
plant_taxon,calosperma,lower,species
plant_taxon,calospora,lower,species
plant_taxon,calosporum,lower,species variety
plant_taxon,calostachyus,lower,species
plant_taxon,calosteca,lower,genus species
plant_taxon,calothamnus,lower,genus species form
plant_taxon,calotheca,lower,genus species variety
plant_taxon,calotheria,lower,genus
plant_taxon,calothrysa,lower,species
plant_taxon,calothyrsa,lower,variety
plant_taxon,calothyrsus,lower,species
plant_taxon,calotis,lower,genus species
plant_taxon,calotricha,lower,species variety
plant_taxon,calotrichum,lower,species
plant_taxon,calotrichus,lower,species
plant_taxon,calotropis,lower,genus species
plant_taxon,calpidicarpa,lower,species variety
plant_taxon,calpidisca,lower,species
plant_taxon,calpodendron,lower,species variety
plant_taxon,caltha,lower,genus species subspecies variety
plant_taxon,calthaceae,lower,family
plant_taxon,calthifolia,lower,species
plant_taxon,calthifolium,lower,species
plant_taxon,calumetensis,lower,variety
plant_taxon,calva,lower,species subspecies variety
plant_taxon,calvadosii,lower,species
plant_taxon,calvens,lower,variety
plant_taxon,calvescens,lower,species variety form
plant_taxon,calvicalycis,lower,species
plant_taxon,calviceps,lower,species
plant_taxon,calvicorolla,lower,species
plant_taxon,calviflorus,lower,species
plant_taxon,calvifolia,lower,variety
plant_taxon,calvipes,lower,variety
plant_taxon,calvum,lower,species variety
plant_taxon,calvus,lower,species subspecies variety
plant_taxon,calycadenia,lower,genus species subspecies variety
plant_taxon,calycantha,lower,species subspecies variety
plant_taxon,calycanthaceae,lower,family
plant_taxon,calycanthales,lower,order
plant_taxon,calycanthus,lower,genus species variety
plant_taxon,calycera,lower,genus species
plant_taxon,calyceraceae,lower,family
plant_taxon,calycerales,lower,order
plant_taxon,calyciflora,lower,species
plant_taxon,calyciglandulosus,lower,species
plant_taxon,calycina,lower,species subspecies variety
plant_taxon,calycinoides,lower,species
plant_taxon,calycinum,lower,species subspecies variety
plant_taxon,calycinus,lower,species subspecies variety subvariety form
plant_taxon,calycioides,lower,species
plant_taxon,calycireduplicatus,lower,species
plant_taxon,calycocarpum,lower,genus species
plant_taxon,calycodon,lower,genus species
plant_taxon,calycodonta,lower,species
plant_taxon,calycogona,lower,species
plant_taxon,calycogonium,lower,genus species
plant_taxon,calycopeplus,lower,genus species
plant_taxon,calycophyllum,lower,genus species
plant_taxon,calycosa,lower,species subspecies variety
plant_taxon,calycoschiza,lower,species variety
plant_taxon,calycoseris,lower,genus species
plant_taxon,calycostemma,lower,species
plant_taxon,calycosum,lower,species variety
plant_taxon,calycosus,lower,species subspecies variety
plant_taxon,calycularia,lower,genus species
plant_taxon,calyculariaceae,lower,family
plant_taxon,calyculariineae,lower,suborder
plant_taxon,calyculata,lower,species subspecies variety
plant_taxon,calyculatum,lower,species
plant_taxon,calyculatus,lower,species
plant_taxon,calydorea,lower,genus species
plant_taxon,calylophus,lower,genus species subspecies variety
